review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R1AWPU67HFHW54,B0C2W1KLSS,"3.0 out of 5 stars Fine for music, bad for everything else.",Amazon Customer,3,"Let's be honest, the buds just arent very good. I appreciate the attempt to make a product more buyer accessible than their powerbeats pro/fit (which at this point are simply overpriced). That said, these buds+ are lackluster at just about everything except listening to audio in quiet-moderately loud environments.Pros: They fit well enough, stay in ear, and are comfortable enough that i often walk into meetings forgetting that I have them in (and then end up yelling a bit do to the anc dulling).Cons: These are absolutely terrible for phone and video calls (facetime, whatsapp, Teams, Zoom, etc). Multiple chats have resulted in me giving up and using my gym headphones or the built in speaker. If these weren't a gift, i'd be upset as travel/in office is my main use case. IYou're better off buying airpods if you want something all around. OR pay more for the powerbeats or Sony buds (could be others that are solid but those are the two i can directly speak to). If you just want decent quality audio for at home or travel, then I suggest you get these on a sale and don't pay more than ~$90 for them.","Reviewed in the United States July 2, 2024",AEDYCUQ5SNLQNTZFGDXQMFM2UMEQ,1,1,Color: Cosmic SilverStyle: Studio Buds +Set: Without AppleCare+
RVJ8UW7P7BIWX,B0C2W1KLSS,5.0 out of 5 stars Very excited to use these!,Jenaro C. Aza,5,I like that the sound and microphone quality are high quality. And definitely the noise cancellation is a plus. I use them at work and when working out.,"Reviewed in the United States August 17, 2024",AG4IC3HYPNL6NFSECOPDR45UL5BA,1,0,Color: TransparentStyle: Studio Buds +Set: Without AppleCare+
R1N204UDZXJ9EZ,B0C2W1KLSS,4.0 out of 5 stars Nice sound from these earbuds,Amazon Customer,4,"These earbuds are very compatible with Apple IOS. Unlike other earbuds on the market, these appear in the power status screen of the device they are paired with letting you know how much charge is left. They were in constant use for about 6 hours and still had 25% of battery life left. The earbud case holds a good good charge and can last several days without charging. The sound quality is good for the price. Scale of 1 to 10. Bass is 7 and Treble is 8. Sound is crisp with no interference or background hiss. Bluetooth is strong, comparable to AirPods if not slightly better. Only drawback is the earbud housing material is slick plastic making it an effort to remove from the case especially in cold weather when the fingers are dry. A grippier material would work better to remove them from the case. I recommend these earbuds if you want to step up prior to investing AirPods. This is a great value for the cost.","Reviewed in the United States February 23, 2024",AED2I6ZEHKQ2YY6YC2RATE3ZK3XQ,1,0,Color: Cosmic SilverStyle: Studio Buds +Set: Without AppleCare+
R2V2O0H01V8B7B,B0C2W1KLSS,4.0 out of 5 stars Just what I ordered,Diana D,4,Great,"Reviewed in the United States July 24, 2024",AFVR2V5HMWKVUNOBEBTP57TSIPLA,1,0,Color: Black/GoldStyle: Studio Buds +Set: Without AppleCare+
RAYWVZ46DZD06,B0C2W1KLSS,"4.0 out of 5 stars Great sound, decent battery life",Maitlynn betts,4,"I love the quality of the sound, the noise canceling/transparency modes are great, they feel high quality & don’t fall out of my ears while moving around a lot for work or working out. The only downside is after having them for about 4 months, the battery has noticeably become worse. Only get about 5 hours out of the buds before they die. They do recharge in the case but it can be kind of inconvenient at times. Great product overall if battery life isn’t important to you!","Reviewed in the United States May 13, 2024",AGHS65SXFRJXVQEFEBUTR5Y7YLWQ,1,1,Color: IvoryStyle: Studio Buds +Set: Without AppleCare+
R3GBMTAR7KZLWH,B0C2W1KLSS,5.0 out of 5 stars Calidad buena,luisaB,5,El color es llamativo y la calidad genial,"Reviewed in the United States August 27, 2024",AGETFTXMWGMPXWX6YQU2XGN2WM3A,1,0,Color: IvoryStyle: Studio Buds +Set: Without AppleCare+
R1ZR4WC40WLM4S,B0C2W1KLSS,5.0 out of 5 stars Love them,Amazon Customer,5,I love these ear buds. Switched from using AirPods and I am thrilled with them.,"Reviewed in the United States August 22, 2024",AFYFZQCTRHPXHQKYDBTWNPYHPNTA,1,0,Color: TransparentStyle: Studio Buds +Set: Without AppleCare+
R2AXMOO830SBNC,B0C2W1KLSS,3.0 out of 5 stars They were good while they lasted,Bryan,3,"So they were good, I liked them much better than the AirPods. Charge lasts long, case held up and I liked how they had a stronger magnetic case they the AirPods.The issue that I have with them is now, after some use and not even a lot or excessive use, there is popping coming from them even when I have never blasted the volume. If I take them out, then it is just like a wind tunnel noise coming from the one. I did like them and they worked great never falling out. However, now they are almost completely useless.","Reviewed in the United States August 12, 2024",AFEORS4SUJUNHJB2EXYHIFCK5LEQ,1,0,Color: TransparentStyle: Studio Buds +Set: Without AppleCare+
R1MLTC65STXPGF,B0C2W1KLSS,4.0 out of 5 stars They aren’t bad,Amazon Customer,4,They work fine quality on sound is not bad the transparency mode is ehhh it works noise cancellation is ehh I sometime have issues with them staying in ears like most ear buds for me but the headphones kept disconnecting for some reason send other reviews having same issue. They are not bad ear buds overall,"Reviewed in the United States May 23, 2024",AGK4CWLIFVQWDJFIBIRQ6IDZFFYQ,1,0,Color: Cosmic SilverStyle: Studio Buds +Set: Without AppleCare+
R3EDJ2OVZ7B76D,B0C2W1KLSS,4.0 out of 5 stars Sound great work great,Dan,4,"Everything works great except they tend to fall out if they’re not super secure in there I use the medium buds I think, they come with 4 if I’m not mistaken im either using the ones they come with or the second smallest whichever ones those are","Reviewed in the United States June 2, 2024",AHW2657XMOP4PJGQUTKY5LTBLXUA,1,1,Color: TransparentStyle: Studio Buds +Set: Without AppleCare+
R2KT3IRKPMIIRF,B0C2W1KLSS,5.0 out of 5 stars Fits small ears!,Jennifer,5,I have the most difficult time with ear buds-they pop out and are very uncomfortable because I have very small ear openings. These are the best fit I have found. I was able to comfortable wear them on a 4 hour zoom meeting with no issues! Very easy to connect to phone and computer too.,"Reviewed in the United States July 24, 2024",AFXYAY5W7WCB6IWSKGWZT2PYBMJQ,1,0,Color: TransparentStyle: Studio Buds +Set: Without AppleCare+
R933MUPABNM8B,B0C2W1KLSS,5.0 out of 5 stars Great sound,April Norambuena,5,absolutely love these but wish the battery life was longer,"Reviewed in the United States August 22, 2024",AE4KCWLEWAH77PSJOW2YZAFTXOHA,1,0,Color: TransparentStyle: Studio Buds +Set: Without AppleCare+
R10VC273GWWE34,B0C2W1KLSS,5.0 out of 5 stars Best Earbuds I've owned,Cloudy,5,"After my 1st generation airpods gave out after three years of heavy usage, I wanted to get another pair of headphones that I could use every day without worry. I asked around at work and it was a tie between these and the second gen airpods pro for popularity. Having an android phone, I knew that if I went with the airpods again, all the headache that would come with using them with an android phone, so I bought the beats studio buds +. Despite having one of the longest names in beats history, these buds have just as long of a battery, claiming nine hours on a charge, which when using them during 12 hour work shifts, I can attest to being true and then some. As someone who has never liked noise cancelling headphones, I actually really enjoy these, especially when on a bus or a plane, they make a huge difference. The sound quality is sharp and clean, and the bass is not overpowering, but still quite noticeable, using the same tricks as the airpods pro. This shouldn't be a surprise because these use the same chip as the airpods family of headphones, so they work great on iPhone, but just as well on android.Pairing is simple and controlled using an app (on Android), which allows all control that would normally be found in iPhone settings","Reviewed in the United States April 22, 2024",AHQOAZEU53L72SUQOALTM7EC3YKQ,1,2,Color: TransparentStyle: Studio Buds +Set: Without AppleCare+
R2UZ5DHJ6VH9JL,B0C2W1KLSS,5.0 out of 5 stars Quality,Amy bordner,5,Love those headphone. Great sound,"Reviewed in the United States August 23, 2024",AHCQGYCAUAVGAHK55MFOEONQQ4MA,1,0,Color: TransparentStyle: Studio Buds +Set: Without AppleCare+
R3QMAIL343L4QV,B0C2W1KLSS,4.0 out of 5 stars Very good,Miguel,4,"The best things about these earbuds are that the fit is amazing. I had the airpods pro 2 and they would fall off my ears every now and then. The Beats plus don't fall of my ears while sitting like the pro's 2 would. The sound quality is really close to the pro's 2 and I'm sure most people would never notice the difference between them. The pro's 2 bud stalks are also awkward at timesThe noise cancellation aren't as good and the ergonomically aren't as good. Being able to change the volume from the buds themselves isn't a feature on the studio plus. Also, trying to pause audio is uncomfortable since you're pressing the buds further into your ear.","Reviewed in the United States March 17, 2024",AF5ZNZYLGP2YYF5LOXK5FAYTJONQ,1,1,Color: IvoryStyle: Studio Buds +Set: Without AppleCare+
